index,timestamp,minute,second,team,player,play_pattern,type,possession,shot_type,,,player,play_pattern,type,combination,Area on the pitch 
3562,10:41.0,100,40,Croatia,Dejan Lovren,From Throw In,Ball Receipt*,184,,,,Dejan Lovren,From Throw In,Ball Receipt*,,
3563,10:41.0,100,40,Croatia,Dejan Lovren,From Throw In,Carry,184,,,,Dejan Lovren,From Throw In,Carry,,
3564,10:42.0,100,42,Croatia,Dejan Lovren,From Throw In,Pass,184,,,,Dejan Lovren,From Throw In,Pass,,
3565,10:43.5,100,43,Croatia,Šime Vrsaljko,From Throw In,Ball Receipt*,184,,,,Šime Vrsaljko,From Throw In,Ball Receipt*,,
3566,10:43.5,100,43,Croatia,Šime Vrsaljko,From Throw In,Carry,184,,,,Šime Vrsaljko,From Throw In,Carry,,
3567,10:45.4,100,45,Croatia,Šime Vrsaljko,From Throw In,Pass,184,,,,Šime Vrsaljko,From Throw In,Pass,,
3568,10:47.7,100,47,Denmark,Nicolai Jørgensen,From Throw In,Pressure,184,,,,Nicolai Jørgensen,From Throw In,Pressure,,
3569,10:48.9,100,48,Croatia,Dejan Lovren,From Throw In,Ball Receipt*,184,,,,Dejan Lovren,From Throw In,Ball Receipt*,,
3570,10:48.9,100,48,Croatia,Dejan Lovren,From Throw In,Pass,184,,,,Dejan Lovren,From Throw In,Pass,,
3571,10:51.8,100,51,Croatia,Danijel Subašić,From Throw In,Ball Receipt*,184,,,,Danijel Subašić,From Throw In,Ball Receipt*,,
3572,10:51.8,100,51,Croatia,Danijel Subašić,From Throw In,Carry,184,,,,Danijel Subašić,From Throw In,Carry,,
3573,10:54.9,100,54,Croatia,Danijel Subašić,From Throw In,Pass,184,,,,Danijel Subašić,From Throw In,Pass,,
3574,10:56.3,100,56,Croatia,Domagoj Vida,From Throw In,Ball Receipt*,184,,,,Domagoj Vida,From Throw In,Ball Receipt*,,
3575,10:56.3,100,56,Croatia,Domagoj Vida,From Throw In,Carry,184,,,,Domagoj Vida,From Throw In,Carry,,
3576,10:57.6,100,57,Croatia,Domagoj Vida,From Throw In,Pass,184,,,,Domagoj Vida,From Throw In,Pass,,
3577,10:59.2,100,59,Croatia,Josip Pivarić,From Throw In,Ball Receipt*,184,,,,Josip Pivarić,From Throw In,Ball Receipt*,,
3578,10:59.2,100,59,Croatia,Josip Pivarić,From Throw In,Carry,184,,,,Josip Pivarić,From Throw In,Carry,,
3579,11:04.1,101,4,Croatia,Josip Pivarić,From Throw In,Pass,184,,,,Josip Pivarić,From Throw In,Pass,,
3580,11:08.5,101,8,Croatia,Mateo Kovačić,From Throw In,Ball Receipt*,184,,,,Mateo Kovačić,From Throw In,Ball Receipt*,,
3581,11:08.5,101,8,Croatia,Mateo Kovačić,From Throw In,Pass,184,,,,Mateo Kovačić,From Throw In,Pass,,
3582,11:11.1,101,11,Denmark,Simon Thorup Kjær,From Throw In,Clearance,184,,,,Simon Thorup Kjær,From Throw In,Clearance,,
3583,11:12.4,101,12,Croatia,Mario Mandžukić,From Throw In,Offside,184,,,,Mario Mandžukić,From Throw In,Offside,,
3584,11:45.8,101,45,Denmark,Kasper Schmeichel,From Free Kick,Pass,185,,,,Kasper Schmeichel,From Free Kick,Pass,,
3585,11:48.8,101,48,Denmark,Yussuf Yurary Poulsen,From Free Kick,Ball Receipt*,185,,,,Yussuf Yurary Poulsen,From Free Kick,Ball Receipt*,,
3586,11:48.8,101,48,Croatia,Ivan Rakitić,From Free Kick,Pass,185,,,,Ivan Rakitić,From Free Kick,Pass,,
3587,11:50.0,101,50,Denmark,Henrik Dalsgaard,From Free Kick,Pass,185,,,,Henrik Dalsgaard,From Free Kick,Pass,,
3588,11:53.2,101,53,Croatia,Dejan Lovren,Regular Play,Pass,186,,,,Dejan Lovren,Regular Play,Pass,,
3589,11:54.7,101,54,Croatia,Danijel Subašić,Regular Play,Ball Receipt*,186,,,,Danijel Subašić,Regular Play,Ball Receipt*,,
3590,11:54.7,101,54,Croatia,Danijel Subašić,Regular Play,Carry,186,,,,Danijel Subašić,Regular Play,Carry,,
3591,11:58.9,101,58,Croatia,Danijel Subašić,Regular Play,Pass,186,,,,Danijel Subašić,Regular Play,Pass,,
3592,12:00.6,102,0,Croatia,Josip Pivarić,Regular Play,Ball Receipt*,186,,,,Josip Pivarić,Regular Play,Ball Receipt*,,
3593,12:00.6,102,0,Croatia,Josip Pivarić,Regular Play,Carry,186,,,,Josip Pivarić,Regular Play,Carry,,
3594,12:06.8,102,6,Croatia,Josip Pivarić,Regular Play,Pass,186,,,,Josip Pivarić,Regular Play,Pass,,
3595,12:09.5,102,9,Denmark,Mathias Jattah-Njie Jørgensen,Regular Play,Pass,186,,,,Mathias Jattah-Njie Jørgensen,Regular Play,Pass,,
3596,12:11.8,102,11,Croatia,Mateo Kovačić,Regular Play,Ball Recovery,186,,,,Mateo Kovačić,Regular Play,Ball Recovery,,
3597,12:11.8,102,11,Croatia,Mateo Kovačić,Regular Play,Carry,186,,,,Mateo Kovačić,Regular Play,Carry,,
3598,12:12.3,102,12,Denmark,Michael Krohn-Dehli,Regular Play,Pressure,186,,,,Michael Krohn-Dehli,Regular Play,Pressure,,
3599,12:12.7,102,12,Croatia,Mateo Kovačić,Regular Play,Pass,186,,,,Mateo Kovačić,Regular Play,Pass,,
3600,12:14.4,102,14,Croatia,Josip Pivarić,Regular Play,Ball Receipt*,186,,,,Josip Pivarić,Regular Play,Ball Receipt*,,
3601,12:14.4,102,14,Croatia,Josip Pivarić,Regular Play,Carry,186,,,,Josip Pivarić,Regular Play,Carry,,
3602,12:16.9,102,16,Croatia,Josip Pivarić,Regular Play,Pass,186,,,,Josip Pivarić,Regular Play,Pass,,
3603,12:17.4,102,17,Croatia,Mateo Kovačić,Regular Play,Ball Receipt*,186,,,,Mateo Kovačić,Regular Play,Ball Receipt*,,
3604,12:17.4,102,17,Croatia,Mateo Kovačić,Regular Play,Carry,186,,,,Mateo Kovačić,Regular Play,Carry,,
3605,12:19.5,102,19,Croatia,Mateo Kovačić,Regular Play,Pass,186,,,,Mateo Kovačić,Regular Play,Pass,,
3606,12:20.7,102,20,Croatia,Luka Modrić,Regular Play,Ball Receipt*,186,,,,Luka Modrić,Regular Play,Ball Receipt*,,
3607,12:20.7,102,20,Croatia,Luka Modrić,Regular Play,Carry,186,,,,Luka Modrić,Regular Play,Carry,,
3608,12:22.8,102,22,Croatia,Luka Modrić,Regular Play,Pass,186,,,,Luka Modrić,Regular Play,Pass,,
3609,12:23.4,102,23,Croatia,Mateo Kovačić,Regular Play,Ball Receipt*,186,,,,Mateo Kovačić,Regular Play,Ball Receipt*,,
3610,12:23.4,102,23,Croatia,Mateo Kovačić,Regular Play,Pass,186,,,,Mateo Kovačić,Regular Play,Pass,,
3611,12:24.5,102,24,Croatia,Luka Modrić,Regular Play,Ball Receipt*,186,,,,Luka Modrić,Regular Play,Ball Receipt*,,
3612,12:24.5,102,24,Croatia,Luka Modrić,Regular Play,Carry,186,,,,Luka Modrić,Regular Play,Carry,,
3613,12:25.3,102,25,Croatia,Luka Modrić,Regular Play,Pass,186,,,,Luka Modrić,Regular Play,Pass,,
3614,12:26.7,102,26,Croatia,Andrej Kramarić,Regular Play,Ball Receipt*,186,,,,Andrej Kramarić,Regular Play,Ball Receipt*,,
3615,12:26.7,102,26,Croatia,Andrej Kramarić,Regular Play,Carry,186,,,,Andrej Kramarić,Regular Play,Carry,,
3616,12:28.5,102,28,Croatia,Andrej Kramarić,Regular Play,Pass,186,,,,Andrej Kramarić,Regular Play,Pass,,
3617,12:31.3,102,31,Croatia,Josip Pivarić,Regular Play,Ball Receipt*,186,,,,Josip Pivarić,Regular Play,Ball Receipt*,,
3618,12:31.3,102,31,Croatia,Josip Pivarić,Regular Play,Carry,186,,,,Josip Pivarić,Regular Play,Carry,,
3619,12:31.4,102,31,Croatia,Josip Pivarić,Regular Play,Pass,186,,,,Josip Pivarić,Regular Play,Pass,,
3620,12:33.2,102,33,Croatia,Mateo Kovačić,Regular Play,Ball Receipt*,186,,,,Mateo Kovačić,Regular Play,Ball Receipt*,,
3621,12:33.2,102,33,Croatia,Mateo Kovačić,Regular Play,Carry,186,,,,Mateo Kovačić,Regular Play,Carry,,
3622,12:35.4,102,35,Croatia,Mateo Kovačić,Regular Play,Pass,186,,,,Mateo Kovačić,Regular Play,Pass,,
3623,12:36.2,102,36,Croatia,Josip Pivarić,Regular Play,Ball Receipt*,186,,,,Josip Pivarić,Regular Play,Ball Receipt*,,
3624,12:36.2,102,36,Croatia,Josip Pivarić,Regular Play,Carry,186,,,,Josip Pivarić,Regular Play,Carry,,
3625,12:37.6,102,37,Croatia,Josip Pivarić,Regular Play,Pass,186,,,,Josip Pivarić,Regular Play,Pass,,
3626,12:39.3,102,39,Croatia,Ivan Rakitić,Regular Play,Ball Receipt*,186,,,,Ivan Rakitić,Regular Play,Ball Receipt*,,
3627,12:39.3,102,39,Croatia,Ivan Rakitić,Regular Play,Carry,186,,,,Ivan Rakitić,Regular Play,Carry,,
3628,12:41.5,102,41,Croatia,Ivan Rakitić,Regular Play,Pass,186,,,,Ivan Rakitić,Regular Play,Pass,,
3629,12:43.3,102,43,Croatia,Andrej Kramarić,Regular Play,Ball Receipt*,186,,,,Andrej Kramarić,Regular Play,Ball Receipt*,,
3630,12:43.3,102,43,Croatia,Andrej Kramarić,Regular Play,Carry,186,,,,Andrej Kramarić,Regular Play,Carry,,
3631,12:45.2,102,45,Croatia,Andrej Kramarić,Regular Play,Pass,186,,,,Andrej Kramarić,Regular Play,Pass,,
3632,12:47.1,102,47,Croatia,Josip Pivarić,Regular Play,Ball Receipt*,186,,,,Josip Pivarić,Regular Play,Ball Receipt*,,
3633,12:47.1,102,47,Denmark,Henrik Dalsgaard,Regular Play,Pass,186,,,,Henrik Dalsgaard,Regular Play,Pass,,
3634,12:48.9,102,48,Croatia,Ivan Rakitić,Regular Play,Pass,186,,,,Ivan Rakitić,Regular Play,Pass,,
3635,12:51.9,102,51,Denmark,Yussuf Yurary Poulsen,Regular Play,Ball Recovery,186,,,,Yussuf Yurary Poulsen,Regular Play,Ball Recovery,,
3636,12:51.9,102,51,Denmark,Yussuf Yurary Poulsen,Regular Play,Carry,186,,,,Yussuf Yurary Poulsen,Regular Play,Carry,,
3637,12:52.7,102,52,Denmark,Yussuf Yurary Poulsen,Regular Play,Pass,186,,,,Yussuf Yurary Poulsen,Regular Play,Pass,,
3638,12:54.4,102,54,Denmark,Henrik Dalsgaard,Regular Play,Ball Receipt*,186,,,,Henrik Dalsgaard,Regular Play,Ball Receipt*,,
3639,12:54.4,102,54,Denmark,Henrik Dalsgaard,Regular Play,Carry,186,,,,Henrik Dalsgaard,Regular Play,Carry,,
3640,12:56.3,102,56,Denmark,Henrik Dalsgaard,Regular Play,Pass,186,,,,Henrik Dalsgaard,Regular Play,Pass,,
3641,12:58.9,102,58,Denmark,Nicolai Jørgensen,Regular Play,Ball Receipt*,186,,,,Nicolai Jørgensen,Regular Play,Ball Receipt*,,
3642,12:58.9,102,58,Croatia,Ivan Rakitić,Regular Play,Pass,186,,,,Ivan Rakitić,Regular Play,Pass,,
3643,13:00.3,103,0,Croatia,Josip Pivarić,Regular Play,Ball Receipt*,186,,,,Josip Pivarić,Regular Play,Ball Receipt*,,
3644,13:00.3,103,0,Croatia,Josip Pivarić,Regular Play,Carry,186,,,,Josip Pivarić,Regular Play,Carry,,
3645,13:00.8,103,0,Denmark,Yussuf Yurary Poulsen,Regular Play,Pressure,186,,,,Yussuf Yurary Poulsen,Regular Play,Pressure,,
3646,13:01.8,103,1,Croatia,Josip Pivarić,Regular Play,Pass,186,,,,Josip Pivarić,Regular Play,Pass,,
3647,13:02.9,103,2,Croatia,Mateo Kovačić,Regular Play,Ball Receipt*,186,,,,Mateo Kovačić,Regular Play,Ball Receipt*,,
3648,13:02.9,103,2,Denmark,Henrik Dalsgaard,Regular Play,Interception,186,,,,Henrik Dalsgaard,Regular Play,Interception,,
3649,13:03.9,103,3,Croatia,Josip Pivarić,Regular Play,Ball Recovery,186,,,,Josip Pivarić,Regular Play,Ball Recovery,,
3650,13:03.9,103,3,Croatia,Josip Pivarić,Regular Play,Carry,186,,,,Josip Pivarić,Regular Play,Carry,,
3651,13:05.2,103,5,Croatia,Josip Pivarić,Regular Play,Pass,186,,,,Josip Pivarić,Regular Play,Pass,,
3652,13:06.2,103,6,Croatia,Luka Modrić,Regular Play,Ball Receipt*,186,,,,Luka Modrić,Regular Play,Ball Receipt*,,
3653,13:06.2,103,6,Croatia,Luka Modrić,Regular Play,Carry,186,,,,Luka Modrić,Regular Play,Carry,,
3654,13:07.5,103,7,Croatia,Luka Modrić,Regular Play,Pass,186,,,,Luka Modrić,Regular Play,Pass,,
3655,13:10.1,103,10,Croatia,Andrej Kramarić,Regular Play,Ball Receipt*,186,,,,Andrej Kramarić,Regular Play,Ball Receipt*,,
3656,13:10.1,103,10,Croatia,Andrej Kramarić,Regular Play,Carry,186,,,,Andrej Kramarić,Regular Play,Carry,,
3657,13:10.4,103,10,Denmark,Simon Thorup Kjær,Regular Play,Pressure,186,,,,Simon Thorup Kjær,Regular Play,Pressure,,
3658,13:11.1,103,11,Denmark,Henrik Dalsgaard,Regular Play,Pressure,186,,,,Henrik Dalsgaard,Regular Play,Pressure,,
3659,13:13.7,103,13,Croatia,Andrej Kramarić,Regular Play,Pass,186,,,,Andrej Kramarić,Regular Play,Pass,,
3660,13:13.8,103,13,Croatia,Mario Mandžukić,Regular Play,Ball Receipt*,186,,,,Mario Mandžukić,Regular Play,Ball Receipt*,,
3661,13:14.1,103,14,Denmark,Simon Thorup Kjær,Regular Play,Block,186,,,,Simon Thorup Kjær,Regular Play,Block,,
3662,13:15.4,103,15,Denmark,Kasper Schmeichel,Regular Play,Goal Keeper,186,,,,Kasper Schmeichel,Regular Play,Goal Keeper,,
3663,13:15.4,103,15,Denmark,Kasper Schmeichel,Regular Play,Carry,186,,,,Kasper Schmeichel,Regular Play,Carry,,
3664,13:47.1,103,47,Croatia,Luka Modrić,From Corner,Pass,187,,,,Luka Modrić,From Corner,Pass,,
3665,13:48.9,103,48,Denmark,Martin Braithwaite Christensen,From Corner,Clearance,187,,,,Martin Braithwaite Christensen,From Corner,Clearance,,
3666,13:49.5,103,49,Croatia,Mario Mandžukić,From Corner,Ball Recovery,187,,,,Mario Mandžukić,From Corner,Ball Recovery,,
3667,13:50.5,103,50,Denmark,Simon Thorup Kjær,From Corner,Clearance,187,,,,Simon Thorup Kjær,From Corner,Clearance,,
3668,13:53.2,103,53,Croatia,Josip Pivarić,From Corner,Ball Recovery,187,,,,Josip Pivarić,From Corner,Ball Recovery,,
3669,13:53.2,103,53,Croatia,Josip Pivarić,From Corner,Carry,187,,,,Josip Pivarić,From Corner,Carry,,
3670,13:54.5,103,54,Denmark,Christian Dannemann Eriksen,From Corner,Pressure,187,,,,Christian Dannemann Eriksen,From Corner,Pressure,,
3671,13:54.8,103,54,Croatia,Josip Pivarić,From Corner,Pass,187,,,,Josip Pivarić,From Corner,Pass,,
3672,13:56.4,103,56,Croatia,Luka Modrić,From Corner,Ball Receipt*,187,,,,Luka Modrić,From Corner,Ball Receipt*,,
3673,13:56.4,103,56,Croatia,Luka Modrić,From Corner,Carry,187,,,,Luka Modrić,From Corner,Carry,,
3674,14:00.1,104,0,Croatia,Luka Modrić,From Corner,Pass,187,,,,Luka Modrić,From Corner,Pass,,
3675,14:00.4,104,0,Denmark,Nicolai Jørgensen,From Corner,Block,187,,,,Nicolai Jørgensen,From Corner,Block,,
3676,14:29.9,104,29,Croatia,Luka Modrić,From Corner,Pass,188,,,,Luka Modrić,From Corner,Pass,,
3677,14:31.1,104,31,Denmark,Henrik Dalsgaard,From Corner,Clearance,188,,,,Henrik Dalsgaard,From Corner,Clearance,,
3678,14:43.2,104,43,Croatia,Josip Pivarić,From Throw In,Pass,189,,,,Josip Pivarić,From Throw In,Pass,,
3679,14:44.7,104,44,Croatia,Luka Modrić,From Throw In,Ball Receipt*,189,,,,Luka Modrić,From Throw In,Ball Receipt*,,
3680,14:44.7,104,44,Croatia,Luka Modrić,From Throw In,Carry,189,,,,Luka Modrić,From Throw In,Carry,,
3681,14:44.9,104,44,Denmark,Henrik Dalsgaard,From Throw In,Pressure,189,,,,Henrik Dalsgaard,From Throw In,Pressure,,
3682,14:45.4,104,45,Croatia,Luka Modrić,From Throw In,Pass,189,,,,Luka Modrić,From Throw In,Pass,,
3683,14:47.6,104,47,Denmark,Yussuf Yurary Poulsen,From Throw In,Pressure,189,,,,Yussuf Yurary Poulsen,From Throw In,Pressure,,
3684,14:48.1,104,48,Croatia,Andrej Kramarić,From Throw In,Ball Receipt*,189,,,,Andrej Kramarić,From Throw In,Ball Receipt*,,
3685,14:48.1,104,48,Croatia,Andrej Kramarić,From Throw In,Carry,189,,,,Andrej Kramarić,From Throw In,Carry,,
3686,14:48.3,104,48,Croatia,Andrej Kramarić,From Throw In,Miscontrol,189,,,,Andrej Kramarić,From Throw In,Miscontrol,,
3687,15:13.4,105,13,Denmark,Kasper Schmeichel,Regular Play,Pass,190,,,,Kasper Schmeichel,Regular Play,Pass,,
3688,15:15.0,105,14,Denmark,Simon Thorup Kjær,Regular Play,Ball Receipt*,190,,,,Simon Thorup Kjær,Regular Play,Ball Receipt*,,
3689,15:15.0,105,14,Denmark,Simon Thorup Kjær,Regular Play,Carry,190,,,,Simon Thorup Kjær,Regular Play,Carry,,
3690,15:20.9,105,20,Denmark,Simon Thorup Kjær,Regular Play,Pass,190,,,,Simon Thorup Kjær,Regular Play,Pass,,
3691,15:22.1,105,22,Denmark,Michael Krohn-Dehli,Regular Play,Ball Receipt*,190,,,,Michael Krohn-Dehli,Regular Play,Ball Receipt*,,
3692,15:22.1,105,22,Denmark,Michael Krohn-Dehli,Regular Play,Carry,190,,,,Michael Krohn-Dehli,Regular Play,Carry,,
3693,15:23.0,105,23,Croatia,Mateo Kovačić,Regular Play,Pressure,190,,,,Mateo Kovačić,Regular Play,Pressure,,
3694,15:23.8,105,23,Denmark,Michael Krohn-Dehli,Regular Play,Pass,190,,,,Michael Krohn-Dehli,Regular Play,Pass,,
3695,15:25.1,105,25,Denmark,Simon Thorup Kjær,Regular Play,Ball Receipt*,190,,,,Simon Thorup Kjær,Regular Play,Ball Receipt*,,
3696,15:25.1,105,25,Denmark,Simon Thorup Kjær,Regular Play,Carry,190,,,,Simon Thorup Kjær,Regular Play,Carry,,
3697,15:25.3,105,25,Denmark,Simon Thorup Kjær,Regular Play,Pass,190,,,,Simon Thorup Kjær,Regular Play,Pass,,
3698,15:26.3,105,26,Denmark,Christian Dannemann Eriksen,Regular Play,Ball Receipt*,190,,,,Christian Dannemann Eriksen,Regular Play,Ball Receipt*,,
3699,15:26.3,105,26,Denmark,Christian Dannemann Eriksen,Regular Play,Carry,190,,,,Christian Dannemann Eriksen,Regular Play,Carry,,
3700,15:26.5,105,26,Croatia,Ivan Rakitić,Regular Play,Pressure,190,,,,Ivan Rakitić,Regular Play,Pressure,,
3701,15:27.0,105,26,Denmark,Christian Dannemann Eriksen,Regular Play,Pass,190,,,,Christian Dannemann Eriksen,Regular Play,Pass,,
3702,15:27.7,105,27,Denmark,Henrik Dalsgaard,Regular Play,Ball Receipt*,190,,,,Henrik Dalsgaard,Regular Play,Ball Receipt*,,
3703,15:27.7,105,27,Croatia,Andrej Kramarić,Regular Play,Interception,191,,,,Andrej Kramarić,Regular Play,Interception,,
3704,15:27.7,105,27,Croatia,Andrej Kramarić,Regular Play,Carry,191,,,,Andrej Kramarić,Regular Play,Carry,,
3705,15:34.1,105,34,Denmark,Christian Dannemann Eriksen,Regular Play,Pressure,191,,,,Christian Dannemann Eriksen,Regular Play,Pressure,,
3706,15:35.1,105,35,Croatia,Andrej Kramarić,Regular Play,Pass,191,,,,Andrej Kramarić,Regular Play,Pass,,
3707,15:37.8,105,37,Croatia,Mario Mandžukić,Regular Play,Ball Receipt*,191,,,,Mario Mandžukić,Regular Play,Ball Receipt*,,
3708,15:37.8,105,37,Croatia,Mario Mandžukić,Regular Play,Carry,191,,,,Mario Mandžukić,Regular Play,Carry,,
3709,15:39.2,105,39,Croatia,Mario Mandžukić,Regular Play,Pass,191,,,,Mario Mandžukić,Regular Play,Pass,,
3710,15:40.4,105,40,Croatia,Luka Modrić,Regular Play,Ball Receipt*,191,,,,Luka Modrić,Regular Play,Ball Receipt*,,
3711,15:40.4,105,40,Croatia,Luka Modrić,Regular Play,Carry,191,,,,Luka Modrić,Regular Play,Carry,,
3712,15:42.3,105,42,Denmark,Michael Krohn-Dehli,Regular Play,Pressure,191,,,,Michael Krohn-Dehli,Regular Play,Pressure,,
3713,15:44.3,105,44,Croatia,Luka Modrić,Regular Play,Pass,191,,,,Luka Modrić,Regular Play,Pass,,
3714,15:44.7,105,44,Croatia,Ante Rebić,Regular Play,Ball Receipt*,191,,,,Ante Rebić,Regular Play,Ball Receipt*,,
3715,15:44.7,105,44,Croatia,Ante Rebić,Regular Play,Carry,191,,,,Ante Rebić,Regular Play,Carry,,
3716,15:45.3,105,45,Croatia,Ante Rebić,Regular Play,Pass,191,,,,Ante Rebić,Regular Play,Pass,,
3717,15:48.1,105,48,Denmark,Jonas Knudsen,Regular Play,Pressure,191,,,,Jonas Knudsen,Regular Play,Pressure,,
3718,15:48.5,105,48,Croatia,Luka Modrić,Regular Play,Ball Receipt*,191,,,,Luka Modrić,Regular Play,Ball Receipt*,,
3719,15:48.5,105,48,Croatia,Luka Modrić,Regular Play,Carry,191,,,,Luka Modrić,Regular Play,Carry,,
3720,15:49.2,105,49,Croatia,Luka Modrić,Regular Play,Pass,191,,,,Luka Modrić,Regular Play,Pass,,
3721,15:50.1,105,50,Croatia,Mario Mandžukić,Regular Play,Ball Receipt*,191,,,,Mario Mandžukić,Regular Play,Ball Receipt*,,
3722,15:50.1,105,50,Denmark,Mathias Jattah-Njie Jørgensen,Regular Play,Clearance,191,,,,Mathias Jattah-Njie Jørgensen,Regular Play,Clearance,,
3723,15:55.8,105,55,Croatia,Šime Vrsaljko,From Throw In,Pass,192,,,,Šime Vrsaljko,From Throw In,Pass,,
3724,00:00.9,90,0,Croatia,Luka Modrić,From Throw In,Ball Receipt*,192,,,,Luka Modrić,From Throw In,Ball Receipt*,,
3725,16:09.1,106,9,Denmark,,From Throw In,Half End,192,,,,,From Throw In,Half End,,
3726,16:09.1,106,9,Croatia,,From Throw In,Half End,192,,,,,From Throw In,Half End,,
3727,00:00.0,105,0,Croatia,,From Throw In,Half Start,192,,,,,From Throw In,Half Start,,
3728,00:00.0,105,0,Denmark,,From Throw In,Half Start,192,,,,,From Throw In,Half Start,,
3729,00:00.9,105,0,Croatia,Mario Mandžukić,From Kick Off,Pass,193,,,,Mario Mandžukić,From Kick Off,Pass,,
3730,00:01.5,105,1,Croatia,Ivan Rakitić,From Kick Off,Ball Receipt*,193,,,,Ivan Rakitić,From Kick Off,Ball Receipt*,,
3731,00:01.5,105,1,Croatia,Ivan Rakitić,From Kick Off,Carry,193,,,,Ivan Rakitić,From Kick Off,Carry,,
3732,00:01.5,105,1,Denmark,Martin Braithwaite Christensen,From Kick Off,Substitution,193,,,,Martin Braithwaite Christensen,From Kick Off,Substitution,,
3733,00:03.7,105,3,Croatia,Ivan Rakitić,From Kick Off,Pass,193,,,,Ivan Rakitić,From Kick Off,Pass,,
3734,00:05.3,105,5,Croatia,Dejan Lovren,From Kick Off,Ball Receipt*,193,,,,Dejan Lovren,From Kick Off,Ball Receipt*,,
3735,00:05.3,105,5,Croatia,Dejan Lovren,From Kick Off,Carry,193,,,,Dejan Lovren,From Kick Off,Carry,,
3736,00:06.1,105,6,Denmark,Nicolai Jørgensen,From Kick Off,Pressure,193,,,,Nicolai Jørgensen,From Kick Off,Pressure,,
3737,00:07.0,105,7,Croatia,Dejan Lovren,From Kick Off,Pass,193,,,,Dejan Lovren,From Kick Off,Pass,,
3738,00:09.3,105,9,Croatia,Ante Rebić,From Kick Off,Ball Receipt*,193,,,,Ante Rebić,From Kick Off,Ball Receipt*,,
3739,00:09.3,105,9,Denmark,Jonas Knudsen,Regular Play,Pass,194,,,,Jonas Knudsen,Regular Play,Pass,,
3740,00:11.2,105,11,Denmark,Michael Krohn-Dehli,Regular Play,Ball Receipt*,194,,,,Michael Krohn-Dehli,Regular Play,Ball Receipt*,,
3741,00:11.2,105,11,Denmark,Michael Krohn-Dehli,Regular Play,Carry,194,,,,Michael Krohn-Dehli,Regular Play,Carry,,
3742,00:11.4,105,11,Croatia,Ante Rebić,Regular Play,Pressure,194,,,,Ante Rebić,Regular Play,Pressure,,
3743,00:11.9,105,11,Denmark,Michael Krohn-Dehli,Regular Play,Pass,194,,,,Michael Krohn-Dehli,Regular Play,Pass,,
3744,00:14.8,105,14,Croatia,Mario Mandžukić,Regular Play,Pressure,194,,,,Mario Mandžukić,Regular Play,Pressure,,
3745,00:15.5,105,15,Denmark,Jonas Knudsen,Regular Play,Ball Receipt*,194,,,,Jonas Knudsen,Regular Play,Ball Receipt*,,
3746,00:15.5,105,15,Denmark,Jonas Knudsen,Regular Play,Carry,194,,,,Jonas Knudsen,Regular Play,Carry,,
3747,00:17.0,105,17,Denmark,Jonas Knudsen,Regular Play,Pass,194,,,,Jonas Knudsen,Regular Play,Pass,,
3748,00:20.5,105,20,Denmark,Nicolai Jørgensen,Regular Play,Ball Receipt*,194,,,,Nicolai Jørgensen,Regular Play,Ball Receipt*,,
3749,00:20.5,105,20,Denmark,Nicolai Jørgensen,Regular Play,Carry,194,,,,Nicolai Jørgensen,Regular Play,Carry,,
3750,00:20.8,105,20,Denmark,Nicolai Jørgensen,Regular Play,Miscontrol,194,,,,Nicolai Jørgensen,Regular Play,Miscontrol,,
3751,00:21.6,105,21,Denmark,Christian Dannemann Eriksen,Regular Play,Pressure,194,,,,Christian Dannemann Eriksen,Regular Play,Pressure,,
3752,00:21.8,105,21,Croatia,Domagoj Vida,Regular Play,Pass,195,,,,Domagoj Vida,Regular Play,Pass,,
3753,00:23.7,105,23,Croatia,Luka Modrić,Regular Play,Ball Receipt*,195,,,,Luka Modrić,Regular Play,Ball Receipt*,,
3754,00:23.7,105,23,Croatia,Luka Modrić,Regular Play,Carry,195,,,,Luka Modrić,Regular Play,Carry,,
